2006-01-01,-468880.24288487085,-596361.8664239907,-582198.4294980299,-501953.4345235403,-428132.7611115489,-407975.6743066433,-278193.715916128
2006-01-02,-468880.24288487085,-436866.62812296575,-582198.4294980299,-501953.4345235403,-428132.7611115489,-407975.6743066433,-278193.715916128
2006-01-03,-449930.94460739236,-436866.62812296575,-760551.8672826174,-608277.9541776961,-424615.60107597976,-415209.83624573634,-314162.92919368384
2006-01-04,-412032.34805243544,-436866.62812296575,-810111.7550232359,-634252.2041848555,-435167.08118268714,-436912.32206301554,-314162.92919368384
2006-01-05,-487829.54116234934,-436866.62812296575,-732284.8003535976,-587856.050153951,-424615.60107597976,-436912.32206301554,-314162.92919368384
2006-01-06,-459405.59374613164,-436866.62812296575,-732617.5364436021,-588267.8029110562,-435167.08118268714,-442564.011077932,-314162.92919368384
2006-01-07,-430981.64632991387,-596361.8664239907,-733587.4267485082,-589468.0183945328,-424615.60107597976,-454997.7269107482,-314162.92919368384
2006-01-08,-478354.89202361007,-596361.8664239907,-735151.9943206564,-591404.132422623,-442201.40125382534,-467431.44274356443,-350132.1424712396
2006-01-09,-525728.1377173063,-436866.62812296575,-737268.7622123862,-594023.5808135683,-459787.2014316709,-473083.13175848086,-386101.35574879544
2006-01-10,-487829.54116234934,-436866.62812296575,-739895.2534760376,-597273.799385611,-424615.60107597976,-473083.13175848086,-386101.35574879544
2006-01-11,-506778.8394398278,-436866.62812296575,-742988.9911639504,-601102.2239569927,-424615.60107597976,-473083.13175848086,-386101.35574879544
2006-01-12,-525728.1377173063,-436866.62812296575,-746507.4983284645,-605456.2903459555,-459787.2014316709,-473083.13175848086,-386101.35574879544
2006-01-13,-506778.8394398278,-436866.62812296575,-750408.2980219197,-610283.4343707412,-435167.08118268714,-473083.13175848086,-386101.35574879544
2006-01-14,-506778.8394398277,-453454.13290627237,-754648.913296656,-615531.0918495918,-424615.60107597976,-473083.13175848086,-393295.1984043066
2006-01-15,-506778.8394398278,-493008.9520049265,-759186.8672050132,-621146.698600749,-424615.6010759797,-473083.13175848086,-396462.7789900224
2006-01-16,-506778.8394398278,-540219.54254203,-763979.6827993311,-627077.6904424548,-424615.60107597976,-473083.13175848086,-400489.04105981777
2006-01-17,-480249.82185135793,-579774.3616406842,-768984.8831319497,-633271.5031929512,-424615.60107597976,-473083.13175848086,-422070.5690263512
2006-01-18,-506778.8394398278,-596361.8664239907,-774159.9912552088,-639675.57267048,-389444.00072028866,-473083.13175848086,-422070.5690263512
2006-01-19,-525728.1377173063,-596361.8664239907,-779462.5302214484,-646237.3346932831,-407029.8008981342,-473083.13175848086,-422070.5690263512
2006-01-20,-525728.1377173063,-596361.8664239907,-784850.0230830081,-652904.2250796023,-494958.8017873621,-473083.13175848086,-422070.5690263512
2006-01-21,-525728.1377173063,-436866.62812296575,-790279.9928922281,-659623.6796476797,-407029.8008981342,-473083.13175848086,-422070.5690263512
2006-01-22,-544677.4359947848,-436866.62812296575,-795709.962701448,-666343.134215757,-393840.45076475,-473083.13175848086,-422070.5690263512
