Bahraich,01/12/2015,65,Red,2225,2275,2260,
Bahraich,02/12/2015,67,Red,2225,2275,2250,
Bahraich,03/12/2015,80,Red,1985,2020,2000,
Bahraich,04/12/2015,85,Red,1930,1970,1950,
Bahraich,05/12/2015,75,Red,1945,1985,1960,
Bahraich,07/12/2015,78,Red,1930,1970,1950,
Bahraich,08/12/2015,79,Red,1920,1960,1940,
Bahraich,09/12/2015,75,Red,1925,1960,1940,
Bahraich,10/12/2015,72,Red,1880,1920,1900,
Bahraich,11/12/2015,72.5,Red,1880,1915,1900,
Bahraich,12/12/2015,75,Red,1880,1920,1900,
Bahraich,14/12/2015,70,Red,1850,1925,1900,
Bahraich,15/12/2015,80,Red,1780,1820,1800,
Bahraich,16/12/2015,85,Red,1700,1775,1750,
Bahraich,17/12/2015,86,Red,1720,1765,1740,
Bahraich,18/12/2015,87,Red,1680,1720,1700,
Bahraich,19/12/2015,87.5,Red,1470,1510,1500,
Bahraich,21/12/2015,89,Red,1475,1525,1500,
Bahraich,22/12/2015,90,Red,1435,1470,1450,
Bahraich,23/12/2015,85,Red,1435,1465,1450,
Bahraich,24/12/2015,87,Red,1425,1460,1440,
Bahraich,25/12/2015,75,Red,1435,1470,1450,
Bahraich,26/12/2015,70, ,NR,NR,NR,
Bahraich,28/12/2015,75, ,NR,NR,NR,
Bahraich,29/12/2015,80,Red,1430,1470,1450,
Bahraich,30/12/2015,75,Red,1430,1470,1450,
Bahraich,31/12/2015,70,Red,1435,1470,1450,
