Bahraich,01/10/2015,18,Red,4180,4225,4200,
Bahraich,03/10/2015,18.5,Red,4185,4220,4200,
Bahraich,08/10/2015,24,Red,3950,4000,3980,
Bahraich,09/10/2015,25,Red,3940,3980,3960,
Bahraich,10/10/2015,30,Red,3880,3925,3900,
Bahraich,12/10/2015,27,Red,3775,3825,3800,
Bahraich,13/10/2015,28,Red,3775,3820,3800,
Bahraich,14/10/2015,27.5,Red,3770,3850,3800,
Bahraich,15/10/2015,30,Red,3770,3825,3800,
Bahraich,16/10/2015,36,Red,3580,3625,3600,
Bahraich,17/10/2015,4.5,Red,3370,3415,3400,
Bahraich,19/10/2015,50,Red,3275,3325,3300,
Bahraich,20/10/2015,62.5,Red,3235,3270,3250,
Bahraich,21/10/2015,63,Red,3130,3165,3150,
Bahraich,22/10/2015,65,Red,3125,3155,3140,
Bahraich,23/10/2015,63,Red,3110,3140,3125,
Bahraich,24/10/2015,69,Red,3110,3135,3120,
Bahraich,26/10/2015,70,Red,3075,3130,3100,
Bahraich,27/10/2015,65,Red,2975,3030,3000,
Bahraich,28/10/2015,72.5,Red,2875,2930,2900,
Bahraich,29/10/2015,80,Red,2775,2825,2800,
Bahraich,30/10/2015,80,Red,2735,2770,2750,
Bahraich,31/10/2015,79,Red,2745,2780,2760,
