Bahraich,02/11/2015,80,Red,2735,2770,2750,
Bahraich,03/11/2015,85,Red,2685,2720,2700,
Bahraich,04/11/2015,80,Red,2685,2720,2700,
Bahraich,05/11/2015,75,Red,2685,2715,2700,
Bahraich,06/11/2015,74,Red,2675,2720,2700,
Bahraich,07/11/2015,77.5,Red,2570,2620,2600,
Bahraich,09/11/2015,78,Red,2400,2440,2425,
Bahraich,10/11/2015,78.5,Red,2300,2340,2320,
Bahraich,11/11/2015,74,Red,2280,2315,2300,
Bahraich,13/11/2015,75,Red,2230,2270,2230,
Bahraich,14/11/2015,78,Red,2215,2260,2240,
Bahraich,16/11/2015,72,Red,2210,2250,2230,
Bahraich,17/11/2015,75,Red,2150,2225,2200,
Bahraich,18/11/2015,73,Red,2150,2225,2200,
Bahraich,19/11/2015,71,Red,2190,2225,2210,
Bahraich,20/11/2015,70,Red,2185,2220,2200,
Bahraich,21/11/2015,62.5,Red,2250,2350,2275,
Bahraich,23/11/2015,65,Red,2260,2325,2280,
Bahraich,24/11/2015,60,Red,2250,2300,2280,
Bahraich,25/11/2015,66.5,Red,2265,2290,2275,
Bahraich,26/11/2015,61,Red,2260,2300,2280,
Bahraich,27/11/2015,70,Red,2250,2300,2275,
Bahraich,28/11/2015,69,Red,2250,2290,2270,
Bahraich,30/11/2015,69.5,Red,2250,2280,2265,
