Bahraich,02/08/2016,80,Red,875,910,890,
Bahraich,03/08/2016,79,Red,880,920,900,
Bahraich,04/08/2016,76,Red,900,930,910,
Bahraich,06/08/2016,76,Red,900,940,920,
Bahraich,08/08/2016,75,Red,900,940,920,
Bahraich,09/08/2016,74.5,Red,910,945,925,
Bahraich,10/08/2016,78.5,Red,900,940,920,
Bahraich,11/08/2016,77.5,Red,910,940,925,
Bahraich,12/08/2016,75,Red,910,950,930,
Bahraich,13/08/2016,74,Red,915,950,935,
Bahraich,16/08/2016,72.5,Red,920,960,940,
Bahraich,19/08/2016,78,Red,930,960,945,
Bahraich,20/08/2016,75,Red,920,960,940,
Bahraich,22/08/2016,84,Red,930,960,945,
Bahraich,23/08/2016,83,Red,940,980,960,
Bahraich,24/08/2016,82,Red,950,990,970,
Bahraich,25/08/2016,81.5,Red,960,990,975,
Bahraich,26/08/2016,81,Red,960,1000,980,
Bahraich,27/08/2016,80,Red,970,1010,990,
Bahraich,29/08/2016,75,Red,980,1020,1000,
Bahraich,30/08/2016,78,Red,960,1000,980,
Bahraich,31/08/2016,76,Red,960,1000,980,
