Bahraich,01/06/2016,112.5,Red,865,885,875,
Bahraich,02/06/2016,115,Red,860,880,870,
Bahraich,03/06/2016,120,Red,840,880,860,
Bahraich,04/06/2016,122.5,Red,845,880,860,
Bahraich,06/06/2016,120,Red,840,865,850,
Bahraich,07/06/2016,115,Red,835,865,850,
Bahraich,08/06/2016,110,Red,845,875,860,
Bahraich,09/06/2016,105,Red,845,880,860,
Bahraich,10/06/2016,104,Red,850,875,865,
Bahraich,11/06/2016,115,Red,845,875,860,
Bahraich,13/06/2016,110,Red,850,880,865,
Bahraich,14/06/2016,105,Red,860,890,870,
Bahraich,15/06/2016,100,Red,865,890,875,
Bahraich,16/06/2016,104,Red,850,890,870,
Bahraich,17/06/2016,100,Red,860,890,875,
Bahraich,18/06/2016,105,Red,850,890,870,
Bahraich,20/06/2016,107,Red,860,890,875,
Bahraich,21/06/2016,108,Red,860,890,875,
Bahraich,22/06/2016,109,Red,855,890,870,
Bahraich,23/06/2016,110,Red,860,890,875,
Bahraich,24/06/2016,115,Red,850,890,870,
Bahraich,25/06/2016,104,Red,860,890,875,
Bahraich,27/06/2016,98,Red,850,890,870,
Bahraich,28/06/2016,91.5,Red,860,895,875,
Bahraich,29/06/2016,97,Red,860,1000,880,
Bahraich,30/06/2016,100,Red,860,895,875,
