Bahraich,01/07/2015,18,Red,1475,1510,1490,
Bahraich,02/07/2015,17.5,Red,1480,1510,1495,
Bahraich,03/07/2015,16.5,Red,1485,1510,1500,
Bahraich,04/07/2015,15,Red,1490,1530,1510,
Bahraich,06/07/2015,17.5,Red,1485,1520,1500,
Bahraich,07/07/2015,14.5,Red,1510,1535,1520,
Bahraich,08/07/2015,16,Red,1490,1530,1510,
Bahraich,09/07/2015,17.5,Red,1475,1520,1500,
Bahraich,10/07/2015,13.5,Red,1485,1530,1510,
Bahraich,11/07/2015,14.5,Red,1485,1510,1500,
Bahraich,13/07/2015,12.4,Red,1510,1535,1520,
Bahraich,15/07/2015,16,Red,1485,1520,1500,
Bahraich,16/07/2015,14,Red,1500,1525,1510,
Bahraich,17/07/2015,14.2,Red,1485,1515,1500,
Bahraich,18/07/2015,9.5,Red,1500,1525,1510,
Bahraich,20/07/2015,11,Red,1500,1535,1520,
Bahraich,21/07/2015,11.5,Red,1510,1535,1520,
Bahraich,22/07/2015,9,Red,1660,1700,1680,
Bahraich,23/07/2015,8,Red,1760,1795,1780,
Bahraich,24/07/2015,6.5,Red,1800,1840,1820,
Bahraich,25/07/2015,5.5,Red,2175,2215,2200,
Bahraich,27/07/2015,5.4,Red,2280,2315,2300,
Bahraich,30/07/2015,4.2,Red,2440,2465,2450,
Bahraich,31/07/2015,4,Red,2445,2475,2460,
