Bahraich,01/09/2016,74.5,Red,960,1000,985,
Bahraich,02/09/2016,72.5,Red,970,1020,990,
Bahraich,03/09/2016,72,Red,960,1000,980,
Bahraich,05/09/2016,99,Red,975,1010,985,
Bahraich,06/09/2016,98.5,Red,960,1000,980,
Bahraich,07/09/2016,97,Red,970,1010,990,
Bahraich,08/09/2016,86,Red,970,1000,985,
Bahraich,09/09/2016,74,Red,970,1000,990,
Bahraich,10/09/2016,74.5,Red,965,1000,985,
Bahraich,12/09/2016,71,Red,970,1000,990,
Bahraich,13/09/2016,76,Red,965,1000,985,
Bahraich,14/09/2016,74,Red,980,1010,995,
Bahraich,15/09/2016,75.5,Red,970,1010,990,
Bahraich,16/09/2016,74.5,Red,980,1015,995,
Bahraich,17/09/2016,72.5,Red,970,1000,990,
Bahraich,19/09/2016,71,Red,975,1010,995,
Bahraich,20/09/2016,68,Red,970,1010,990,
Bahraich,22/09/2016,78,Red,970,1010,990,
Bahraich,24/09/2016,72.5,Red,980,1015,1000,
Bahraich,26/09/2016,69,Red,975,1000,990,
Bahraich,27/09/2016,74,Red,980,1010,995,
Bahraich,28/09/2016,66,Red,970,1010,990,
Bahraich,29/09/2016,68,Red,975,1015,995,
Bahraich,30/09/2016,70.6,Red,985,1015,1000,
