Bahraich,01/06/2015,23.5,Red,1450,1480,1465,
Bahraich,02/06/2015,24,Red,1435,1485,1460,
Bahraich,03/06/2015,23.5,Red,1440,1475,1460,
Bahraich,04/06/2015,27.5,Red,1445,1485,1460,
Bahraich,05/06/2015,23,Red,1440,1475,1460,
Bahraich,06/06/2015,24,Red,1440,1475,1460,
Bahraich,08/06/2015,29,Red,1425,1475,1450,
Bahraich,09/06/2015,32.5,Red,1420,1475,1450,
Bahraich,10/06/2015,31,Red,1440,1475,1460,
Bahraich,11/06/2015,32,Red,1445,1480,1460,
Bahraich,12/06/2015,30,Red,1445,1475,1460,
Bahraich,13/06/2015,25,Red,1450,1490,1470,
Bahraich,15/06/2015,24,Red,1460,1490,1475,
Bahraich,16/06/2015,26,Red,1450,1485,1470,
Bahraich,17/06/2015,23,Red,1460,1490,1475,
Bahraich,18/06/2015,21,Red,1465,1495,1480,
Bahraich,19/06/2015,21.5,Red,1465,1495,1480,
Bahraich,22/06/2015,20,Red,1465,1495,1480,
Bahraich,23/06/2015,21,Red,1460,1495,1475,
Bahraich,24/06/2015,26,Red,1455,1490,1470,
Bahraich,25/06/2015,23,Red,1460,1490,1475,
Bahraich,26/06/2015,27.5,Red,1455,1485,1470,
Bahraich,27/06/2015,26,Red,1460,1490,1475,
Bahraich,29/06/2015,21,Red,1460,1495,1480,
Bahraich,30/06/2015,20,Red,1465,1495,1480,
