Bahraich,02/11/2016,71,Red,960,1020,990,
Bahraich,03/11/2016,74,Red,970,1000,990,
Bahraich,04/11/2016,76,Red,950,1000,980,
Bahraich,05/11/2016,78,Red,970,1000,985,
Bahraich,07/11/2016,69.5,Red,960,1000,980,
Bahraich,08/11/2016,71.5,Red,970,1000,985,
Bahraich,09/11/2016,75,Red,950,990,970,
Bahraich,10/11/2016,73,Red,965,1010,980,
Bahraich,11/11/2016,74.5,Red,950,1000,970,
Bahraich,12/11/2016,68,Red,960,995,975,
Bahraich,14/11/2016,63.5,Red,960,995,980,
Bahraich,15/11/2016,71,Red,950,990,975,
Bahraich,16/11/2016,62,Red,950,990,970,
Bahraich,17/11/2016,64,Red,960,1000,980,
Bahraich,18/11/2016,63,Red,950,990,970,
Bahraich,19/11/2016,62,Red,960,995,975,
Bahraich,21/11/2016,64,Red,950,1000,975,
Bahraich,22/11/2016,62.5,Red,950,990,970,
Bahraich,23/11/2016,63,Red,970,990,975,
Bahraich,24/11/2016,65,Red,950,1000,980,
Bahraich,25/11/2016,56,Red,955,995,975,
Bahraich,28/11/2016,43.5,Red,950,990,975,
Bahraich,29/11/2016,46,Red,950,990,970,
Bahraich,30/11/2016,39.5,Red,960,1000,975,
