2016-01-26,16,0
2016-01-27,16,22
2016-01-28,16,21
2016-01-29,16,20
2016-01-30,16,20
2016-01-31,16,0
2016-02-01,16,20
2016-02-02,16,20
2016-02-03,16,20
2016-02-04,16,20
2016-02-05,16,18
2016-02-06,16,18
2016-02-07,16,0
2016-02-08,16,18
2016-02-09,16,18
2016-02-10,16,20
2016-02-11,16,20
2016-02-12,16,20
2016-02-13,16,20
2016-02-14,16,0
2016-02-15,16,20
2016-02-16,16,20
2016-02-17,16,20
2016-02-18,16,20
2016-02-19,16,20
2016-02-20,16,20
2016-02-21,16,0
2016-02-22,16,20
2016-02-23,16,20
2016-02-24,16,20
2016-02-25,16,20
2016-02-26,16,20
2016-02-27,16,20
2016-02-28,16,0
2016-02-29,16,20
2016-03-01,16,20
2016-03-02,16,21
2016-03-03,16,21
2016-03-04,16,20
2016-03-05,16,20
2016-03-06,16,0
2016-03-07,16,20
2016-03-08,16,20
2016-03-09,16,22
2016-03-10,16,22
2016-03-11,16,22
2016-03-12,16,22
2016-03-13,16,0
2016-03-14,16,20
2016-03-15,16,20
2016-03-16,16,18
2016-03-17,16,18
2016-03-18,16,16
2016-03-19,16,16
2016-03-20,16,0
2016-03-21,16,15
2016-03-22,16,18
2016-03-23,16,18
2016-03-24,16,0
2016-03-25,16,0
2016-03-26,16,17
2016-03-27,16,0
2016-03-28,16,18
2016-03-29,16,18
2016-03-30,16,18
2016-03-31,16,17
2016-04-01,16,18
2016-04-02,16,18
2016-04-03,16,0
2016-04-04,16,18
2016-04-05,16,18
2016-04-06,16,17
2016-04-07,16,17
2016-04-08,16,16
2016-04-09,16,16
2016-04-10,16,0
2016-04-11,16,16
2016-04-12,16,17
2016-04-13,16,16
2016-04-14,16,0
2016-04-15,16,0
2016-04-16,16,16
2016-04-17,16,0
2016-04-18,16,16
2016-04-19,16,16
2016-04-20,16,0
2016-04-21,16,16
2016-04-22,16,16
2016-04-23,16,16
2016-04-24,16,0
2016-04-25,16,15
2016-04-26,16,15
2016-04-27,16,15
2016-04-28,16,15
2016-04-29,16,15
2016-04-30,16,14
2016-05-01,16,0
2016-05-02,16,14
2016-05-03,16,14
2016-05-04,16,14
2016-05-05,16,14
2016-05-06,16,14
2016-05-07,16,14
2016-05-08,16,0
2016-05-09,16,14
2016-05-10,16,14
2016-05-11,16,15
2016-05-12,16,15
2016-05-13,16,14
2016-05-14,16,14
2016-05-15,16,0
2016-05-16,16,14
2016-05-17,16,15
2016-05-18,16,15
2016-05-19,16,15
2016-05-20,16,15
2016-05-21,16,0
2016-05-22,16,0
2016-05-23,16,14
2016-05-24,16,13
2016-05-25,16,14
2016-05-26,16,14
2016-05-27,16,14
2016-05-28,16,14
2016-05-29,16,0
2016-05-30,16,14
2016-05-31,16,15
2016-06-01,16,15
2016-06-02,16,15
2016-06-03,16,15
2016-06-04,16,15
2016-06-05,16,0
2016-06-06,16,15
2016-06-07,16,15
2016-06-08,16,15
2016-06-09,16,15
2016-06-10,16,16
2016-06-11,16,16
2016-06-12,16,0
2016-06-13,16,16
2016-06-14,16,16
2016-06-15,16,15
2016-06-16,16,15
2016-06-17,16,15
2016-06-18,16,15
2016-06-19,16,0
2016-06-20,16,15
2016-06-21,16,16
2016-06-22,16,16
2016-06-23,16,18
2016-06-24,16,18
2016-06-25,16,18
2016-06-26,16,0
2016-06-27,16,18
2016-06-28,16,20
2016-06-29,16,20
2016-06-30,16,20
2016-07-01,16,20
2016-07-02,16,20
2016-07-03,16,0
2016-07-04,16,20
2016-07-05,16,20
2016-07-06,16,20
2016-07-07,16,0
2016-07-08,16,20
2016-07-09,16,20
2016-07-10,16,0
2016-07-11,16,21
2016-07-12,16,21
2016-07-13,16,21
2016-07-14,16,20
2016-07-15,16,18
2016-07-16,16,18
2016-07-17,16,0
2016-07-18,16,18
2016-07-19,16,20
2016-07-20,16,20
2016-07-21,16,20
2016-07-22,16,18
2016-07-23,16,18
2016-07-24,16,0
2016-07-25,16,20
2016-07-26,16,20
2016-07-27,16,20
2016-07-28,16,20
2016-07-29,16,20
2016-07-30,16,20
2016-07-31,16,0
2016-08-01,16,18
2016-08-02,16,18
2016-08-03,16,20
2016-08-04,16,20
2016-08-05,16,20
2016-08-06,16,20
2016-08-07,16,0
2016-08-08,16,18
2016-08-09,16,18
2016-08-10,16,18
2016-08-11,16,18
2016-08-12,16,18
2016-08-13,16,18
2016-08-14,16,0
2016-08-15,16,0
2016-08-16,16,20
2016-08-17,16,20
2016-08-18,16,20
2016-08-19,16,20
2016-08-20,16,18
2016-08-21,16,0
2016-08-22,16,18
2016-08-23,16,18
2016-08-24,16,20
2016-08-25,16,0
2016-08-26,16,20
2016-08-27,16,20
2016-08-28,16,0
2016-08-29,16,18
2016-08-30,16,18
2016-08-31,16,18
2016-09-01,16,18
2016-09-02,16,20
2016-09-03,16,18
2016-09-04,16,0
2016-09-05,16,18
2016-09-06,16,18
2016-09-07,16,18
2016-09-08,16,18
2016-09-09,16,18
2016-09-10,16,18
2016-09-11,16,0
2016-09-12,16,16
2016-09-13,16,0
2016-09-14,16,16
2016-09-15,16,16
2016-09-16,16,16
2016-09-17,16,15
2016-09-18,16,0
2016-09-19,16,15
2016-09-20,16,16
2016-09-21,16,15
2016-09-22,16,16
2016-09-23,16,16
2016-09-24,16,16
2016-09-25,16,0
2016-09-26,16,18
2016-09-27,16,18
2016-09-28,16,16
2016-09-29,16,15
2016-09-30,16,15
2016-10-01,16,15
2016-10-02,16,0
2016-10-03,16,16
2016-10-04,16,16
2016-10-05,16,16
2016-10-06,16,16
2016-10-07,16,18
2016-10-08,16,16
2016-10-09,16,0
2016-10-10,16,18
2016-10-11,16,0
2016-10-12,16,0
2016-10-13,16,18
2016-10-14,16,18
2016-10-15,16,18
2016-10-16,16,0
2016-10-17,16,18
2016-10-18,16,18
2016-10-19,16,18
2016-10-20,16,18
2016-10-21,16,18
2016-10-22,16,16
2016-10-23,16,0
2016-10-24,16,16
2016-10-25,16,16
2016-10-26,16,16
2016-10-27,16,16
2016-10-28,16,18
2016-10-29,16,18
2016-10-30,16,0
2016-10-31,16,0
2016-11-01,16,18
2016-11-02,16,18
2016-11-03,16,18
2016-11-04,16,17
2016-11-05,16,20
2016-11-06,16,0
2016-11-07,16,20
2016-11-08,16,20
2016-11-09,16,22
2016-11-10,16,22
2016-11-11,16,20
2016-11-12,16,25
2016-11-13,16,0
2016-11-14,16,0
2016-11-15,16,22
2016-11-16,16,22
2016-11-17,16,22
2016-11-18,16,22
2016-11-19,16,22
2016-11-20,16,0
2016-11-21,16,25
2016-11-22,16,22
2016-11-23,16,22
2016-11-24,16,22
2016-11-25,16,22
2016-11-26,16,22
2016-11-27,16,0
2016-11-28,16,22
2016-11-29,16,20
2016-11-30,16,20
2016-12-01,16,22
2016-12-02,16,20
2016-12-03,16,20
2016-12-04,16,0
2016-12-05,16,20
2016-12-06,16,20
2016-12-07,16,22
2016-12-08,16,22
2016-12-09,16,22
2016-12-10,16,22
2016-12-11,16,0
2016-12-12,16,0
2016-12-13,16,22
2016-12-14,16,24
2016-12-15,16,24
2016-12-16,16,24
2016-12-17,16,24
2016-12-18,16,0
2016-12-19,16,22
2016-12-20,16,22
2016-12-21,16,22
2016-12-22,16,20
2016-12-23,16,20
2016-12-24,16,20
2016-12-25,16,0
2016-12-26,16,20
2016-12-27,16,20
2016-12-28,16,18
2016-12-29,16,18
2016-12-30,16,18
2016-12-31,16,18
2017-01-01,16,0
2017-01-02,16,20
2017-01-03,16,20
2017-01-04,16,20
2017-01-05,16,20
2017-01-06,16,20
2017-01-07,16,18
2017-01-08,16,0
2017-01-09,16,18
2017-01-10,16,18
2017-01-11,16,20
2017-01-12,16,20
2017-01-13,16,20
2017-01-14,16,20
2017-01-15,16,0
2017-01-16,16,18
2017-01-17,16,18
2017-01-18,16,18
2017-01-19,16,18
2017-01-20,16,18
2017-01-21,16,18
2017-01-22,16,0
2017-01-23,16,18
2017-01-24,16,18
2017-01-25,16,18
2017-01-26,16,0
2017-01-27,16,18
2017-01-28,16,18
2017-01-29,16,0
2017-01-30,16,18
2017-01-31,16,18
2017-02-01,16,18
2017-02-02,16,18
2017-02-03,16,16
2017-02-04,16,16
2017-02-05,16,0
2017-02-06,16,16
2017-02-07,16,16
2017-02-08,16,16
2017-02-09,16,16
2017-02-10,16,16
2017-02-11,16,16
2017-02-12,16,0
2017-02-13,16,16
2017-02-14,16,16
2017-02-15,16,16
2017-02-16,16,16
2017-02-17,16,16
2017-02-18,16,18
2017-02-19,16,0
2017-02-20,16,18
2017-02-21,16,18
2017-02-22,16,18
2017-02-23,16,16
2017-02-24,16,0
2017-02-25,16,16
2017-02-26,16,0
2017-02-27,16,18
2017-02-28,16,18
2017-03-01,16,18
2017-03-02,16,16
2017-03-03,16,16
2017-03-04,16,16
2017-03-05,16,0
2017-03-06,16,18
2017-03-07,16,800
2017-03-08,16,18
2017-03-09,16,18
2017-03-10,16,18
2017-03-11,16,18
2017-03-12,16,0
2017-03-13,16,0
2017-03-14,16,18
2017-03-15,16,18
2017-03-16,16,17
2017-03-17,16,17
2017-03-18,16,17
2017-03-19,16,0
2017-03-20,16,17
2017-03-21,16,17
2017-03-22,16,17
2017-03-23,16,17
2017-03-24,16,17
2017-03-25,16,17
2017-03-26,16,0
2017-03-27,16,18
2017-03-28,16,18
2017-03-29,16,16
2017-03-30,16,16
2017-03-31,16,16
2017-04-01,16,16
2017-04-02,16,0
2017-04-03,16,16
2017-04-04,16,0
2017-04-05,16,18
2017-04-06,16,18
2017-04-07,16,18
2017-04-08,16,18
2017-04-09,16,0
2017-04-10,16,18
2017-04-11,16,18
2017-04-12,16,18
2017-04-13,16,18
2017-04-14,16,0
2017-04-15,16,18
2017-04-16,16,0
2017-04-17,16,18
2017-04-18,16,18
2017-04-19,16,16
2017-04-20,16,16
2017-04-21,16,16
2017-04-22,16,16
2017-04-23,16,0
2017-04-24,16,16
2017-04-25,16,16
2017-04-26,16,16
2017-04-27,16,16
2017-04-28,16,16
2017-04-29,16,16
2017-04-30,16,0
2017-05-01,16,16
2017-05-02,16,16
2017-05-03,16,16
2017-05-04,16,16
2017-05-05,16,16
2017-05-06,16,16
2017-05-07,16,0
2017-05-08,16,16
2017-05-09,16,15
2017-05-10,16,0
2017-05-11,16,15
2017-05-12,16,15
2017-05-13,16,15
2017-05-14,16,0
2017-05-15,16,15
2017-05-16,16,15
2017-05-17,16,16
2017-05-18,16,16
2017-05-19,16,15
2017-05-20,16,15
2017-05-21,16,0
2017-05-22,16,15
2017-05-23,16,15
2017-05-24,16,16
2017-05-25,16,16
2017-05-26,16,16
2017-05-27,16,16
2017-05-28,16,0
2017-05-29,16,18
2017-05-30,16,18
2017-05-31,16,18
2017-06-01,16,15
2017-06-02,16,16
2017-06-03,16,16
2017-06-04,16,0
2017-06-05,16,15
2017-06-06,16,16
2017-06-07,16,18
2017-06-08,16,20
2017-06-09,16,20
2017-06-10,16,20
2017-06-11,16,0
2017-06-12,16,20
2017-06-13,16,20
2017-06-14,16,20
2017-06-15,16,20
2017-06-16,16,20
2017-06-17,16,20
2017-06-18,16,0
2017-06-19,16,20
2017-06-20,16,20
2017-06-21,16,20
2017-06-22,16,18
2017-06-23,16,18
2017-06-24,16,18
2017-06-25,16,0
2017-06-26,16,0
2017-06-27,16,18
2017-06-28,16,18
2017-06-29,16,20
2017-06-30,16,20
2017-07-01,16,18
2017-07-02,16,0
2017-07-03,16,20
2017-07-04,16,20
2017-07-05,16,20
2017-07-06,16,20
2017-07-07,16,20
2017-07-08,16,20
2017-07-09,16,0
2017-07-10,16,22
2017-07-11,16,22
2017-07-12,16,20
2017-07-13,16,18
2017-07-14,16,18
2017-07-15,16,20
2017-07-16,16,0
2017-07-17,16,20
2017-07-18,16,20
2017-07-19,16,22
2017-07-20,16,22
2017-07-21,16,22
2017-07-22,16,22
2017-07-23,16,0
2017-07-24,16,22
2017-07-25,16,22
2017-07-26,16,22
2017-07-27,16,24
2017-07-28,16,25
2017-07-29,16,25
2017-07-30,16,0
2017-07-31,16,28
2017-08-01,16,28
2017-08-02,16,25
2017-08-03,16,28
2017-08-04,16,30
2017-08-05,16,30
2017-08-06,16,0
2017-08-07,16,30
2017-08-08,16,30
2017-08-09,16,30
2017-08-10,16,30
2017-08-11,16,32
2017-08-12,16,35
2017-08-13,16,0
2017-08-14,16,35
2017-08-15,16,0
2017-08-16,16,32
2017-08-17,16,32
2017-08-18,16,32
2017-08-19,16,32
2017-08-20,16,0
2017-08-21,16,35
2017-08-22,16,35
2017-08-23,16,35
2017-08-24,16,32
2017-08-25,16,30
2017-08-26,16,30
2017-08-27,16,0
2017-08-28,16,30
2017-08-29,16,30
2017-08-30,16,30
2017-08-31,16,35
2017-09-01,16,35
2017-09-02,16,0
2017-09-03,16,0
2017-09-04,16,30
2017-09-05,16,32
2017-09-06,16,32
2017-09-07,16,32
2017-09-08,16,35
2017-09-09,16,35
2017-09-10,16,0
2017-09-11,16,35
2017-09-12,16,35
2017-09-13,16,32
2017-09-14,16,30
2017-09-15,16,30
2017-09-16,16,30
2017-09-17,16,0
2017-09-18,16,30
2017-09-19,16,25
2017-09-20,16,30
2017-09-21,16,30
2017-09-22,16,30
2017-09-23,16,30
2017-09-24,16,0
2017-09-25,16,30
2017-09-26,16,30
2017-09-27,16,30
2017-09-28,16,30
2017-09-29,16,30
2017-09-30,16,0
2017-10-01,16,0
2017-10-02,16,0
2017-10-03,16,32
2017-10-04,16,32
2017-10-05,16,32
2017-10-06,16,32
2017-10-07,16,34
2017-10-08,16,0
2017-10-09,16,34
2017-10-10,16,35
2017-10-11,16,36
2017-10-12,16,35
2017-10-13,16,35
2017-10-14,16,35
2017-10-15,16,0
2017-10-16,16,35
2017-10-17,16,32
2017-10-18,16,35
2017-10-19,16,0
2017-10-20,16,35
2017-10-21,16,40
2017-10-22,16,0
2017-10-23,16,40
2017-10-24,16,40
2017-10-25,16,40
2017-10-26,16,40
2017-10-27,16,40
2017-10-28,16,40
2017-10-29,16,0
2017-10-30,16,40
2017-10-31,16,40
2017-11-01,16,40
2017-11-02,16,40
2017-11-03,16,40
2017-11-04,16,0
2017-11-05,16,0
2017-11-06,16,45
2017-11-07,16,45
2017-11-08,16,45
2017-11-09,16,45
2017-11-10,16,45
2017-11-11,16,45
2017-11-12,16,0
2017-11-13,16,45
2017-11-14,16,45
2017-11-15,16,45
2017-11-16,16,45
2017-11-17,16,45
2017-11-18,16,45
2017-11-19,16,0
2017-11-20,16,45
2017-11-21,16,45
2017-11-22,16,45
2017-11-23,16,50
2017-11-24,16,50
2017-11-25,16,50
2017-11-26,16,0
2017-11-27,16,50
2017-11-28,16,50
2017-11-29,16,50
2017-11-30,16,50
2017-12-01,16,50
2017-12-02,16,0
2017-12-03,16,0
2017-12-04,16,50
2017-12-05,16,50
2017-12-06,16,50
2017-12-07,16,50
2017-12-08,16,50
2017-12-09,16,50
2017-12-10,16,0
2017-12-11,16,50
2017-12-12,16,50
2017-12-13,16,55
2017-12-14,16,55
2017-12-15,16,50
2017-12-16,16,50
2017-12-17,16,0
2017-12-18,16,50
2017-12-19,16,50
2017-12-20,16,50
2017-12-21,16,50
2017-12-22,16,45
2017-12-23,16,45
2017-12-24,16,0
2017-12-25,16,0
2017-12-26,16,45
2017-12-27,16,45
2017-12-28,16,45
2017-12-29,16,50
2017-12-30,16,50
2017-12-31,16,0
