2016-06-18,40,14
2016-06-19,40,0
2016-06-20,40,12
2016-06-21,40,13
2016-06-22,40,12
2016-06-23,40,12
2016-06-24,40,12
2016-06-25,40,12
2016-06-26,40,0
2016-06-27,40,13
2016-06-28,40,13
2016-06-29,40,13
2016-06-30,40,13
2016-07-01,40,14
2016-07-02,40,13
2016-07-03,40,0
2016-07-04,40,14
2016-07-05,40,14
2016-07-06,40,14
2016-07-07,40,0
2016-07-08,40,14
2016-07-09,40,14
2016-07-10,40,0
2016-07-11,40,14
2016-07-12,40,14
2016-07-13,40,15
2016-07-14,40,18
2016-07-15,40,18
2016-07-16,40,18
2016-07-17,40,0
2016-07-18,40,17
2016-07-19,40,18
2016-07-20,40,16
2016-07-21,40,16
2016-07-22,40,16
2016-07-23,40,15
2016-07-24,40,0
2016-07-25,40,14
2016-07-26,40,14
2016-07-27,40,14
2016-07-28,40,14
2016-07-29,40,16
2016-07-30,40,16
2016-07-31,40,0
2016-08-01,40,15
2016-08-02,40,15
2016-08-03,40,15
2016-08-04,40,16
2016-08-05,40,15
2016-08-06,40,13
2016-08-07,40,0
2016-08-08,40,14
2016-08-09,40,14
2016-08-10,40,14
2016-08-11,40,1450
2016-08-12,40,1450
2016-08-13,40,14
2016-08-14,40,0
2016-08-15,40,0
2016-08-16,40,14
2016-08-17,40,14
2016-08-18,40,14
2016-08-19,40,14
2016-08-20,40,14
2016-08-21,40,0
2016-08-22,40,15
2016-08-23,40,14
2016-08-24,40,13
2016-08-25,40,0
2016-08-26,40,13
2016-08-27,40,13
2016-08-28,40,0
2016-08-29,40,14
2016-08-30,40,13
2016-08-31,40,14
2016-09-01,40,14
2016-09-02,40,14
2016-09-03,40,14
2016-09-04,40,0
2016-09-05,40,14
2016-09-06,40,13
2016-09-07,40,13
2016-09-08,40,12
2016-09-09,40,12
2016-09-10,40,13
2016-09-11,40,0
2016-09-12,40,13
2016-09-13,40,0
2016-09-14,40,12
2016-09-15,40,12
2016-09-16,40,12
2016-09-17,40,12
2016-09-18,40,0
2016-09-19,40,12
2016-09-20,40,10
2016-09-21,40,10
2016-09-22,40,10
2016-09-23,40,10
2016-09-24,40,11
2016-09-25,40,0
2016-09-26,40,11
2016-09-27,40,10
2016-09-28,40,10
2016-09-29,40,10
2016-09-30,40,10
2016-10-01,40,10
2016-10-02,40,0
2016-10-03,40,10
2016-10-04,40,10
2016-10-05,40,11
2016-10-06,40,10
2016-10-07,40,10
2016-10-08,40,11
2016-10-09,40,0
2016-10-10,40,11
2016-10-11,40,0
2016-10-12,40,0
2016-10-13,40,10
2016-10-14,40,10
2016-10-15,40,10
2016-10-16,40,0
2016-10-17,40,10
2016-10-18,40,10
2016-10-19,40,11
2016-10-20,40,11
2016-10-21,40,11
2016-10-22,40,11
2016-10-23,40,0
2016-10-24,40,11
2016-10-25,40,11
2016-10-26,40,12
2016-10-27,40,12
2016-10-28,40,12
2016-10-29,40,12
2016-10-30,40,0
2016-10-31,40,0
2016-11-01,40,12
2016-11-02,40,14
2016-11-03,40,13
2016-11-04,40,14
2016-11-05,40,14
2016-11-06,40,0
2016-11-07,40,14
2016-11-08,40,13
2016-11-09,40,13
2016-11-10,40,13
2016-11-11,40,13
2016-11-12,40,0
2016-11-13,40,0
2016-11-14,40,0
2016-11-15,40,13
2016-11-16,40,14
2016-11-17,40,14
2016-11-18,40,14
2016-11-19,40,14
2016-11-20,40,0
2016-11-21,40,17
2016-11-22,40,18
2016-11-23,40,16
2016-11-24,40,15
