01/12/2016,280,Red,630,660,650,
02/12/2016,70,Red,900,920,910,
03/12/2016,75,Red,900,935,915,
05/12/2016,70,Red,890,920,900,
08/12/2016,85,Red,880,920,900,
09/12/2016,75,Red,880,930,900,
12/12/2016,80,Red,900,935,915,
13/12/2016,70,Red,890,920,900,
14/12/2016,65,Red,900,920,910,
16/12/2016,60,Red,900,925,915,
17/12/2016,55,Red,900,930,910,
19/12/2016,75,Red,900,945,925,
22/12/2016,80,Red,920,940,930,
23/12/2016,750,Red,900,940,925,
24/12/2016,85,Red,900,950,920,
26/12/2016,80,Red,900,935,925,
27/12/2016,80,Red,820,890,850,
28/12/2016,75,Red,900,960,945,
29/12/2016,70,Red,940,965,950,
30/12/2016,75,Red,900,975,940,
